0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0
1.0,-0.0010020108919200025,-0.0029178500379900014,-0.0091386153169091006,-0.015320526212728598,-0.019771798720039601,-0.026714717940892797,-0.030995157369718904,-0.030049966176350498,-0.035729203810215993,-0.031790847590502401,-0.035567559357336902,-0.041239545286378604,-0.04311845599647629,-0.039290413033553892,-0.036266064279387604
2.0,-0.00063722017609235942,-0.0074979023010434999,-0.031376393729896701,-0.057980657957992197,-0.06394361710275509,-0.07470429646540501,-0.10028204677272079,-0.10684278818235318,-0.12035148477893111,-0.10633103691404602,-0.12753437313126398,-0.086626773100424437,-0.13320516340033828,-0.14752435185770829,-0.17372566003915113
3.0,-0.00024558052283767118,-0.012616721616579597,-0.055217619279439217,-0.085860704713758063,-0.12018189212144631,-0.12592936612571248,-0.12104556533940908,-0.12629520240903802,-0.12947957845540539,-0.21951035624143361,-0.15213509771556999,-0.13533473825781486,-0.12516594854653981,-0.15593759215099512,-0.1710298777670915
4.0,0.0010908200308371516,0.011898642415506491,0.0005909463347039956,-0.011253201220420311,-0.0076610685781710042,0.026362975207873923,0.016565433687253023,0.00081919124059792736,0.022844015551191033,0.041422625365392041,0.025650260688072968,0.044416064511379028,0.07819288746620201,0.052816891644322017,0.070612757312637997
5.0,0.001827285078701649,0.033441949446016611,0.079473819764412007,0.11597748932009508,0.13132131666406305,0.143137605718899,0.16250560800311895,0.19503553262230999,0.21702058453459994,0.23519612789053601,0.23184088254975799,0.25041869941693601,0.22075259253864901,0.23307011742842701,0.26308353975540805
6.0,0.0023205447089376507,0.038884305476519929,0.09373479646900798,0.15080116358416201,0.20340397212431396,0.24558940466069995,0.28202299081980198,0.28207292709821796,0.28979770658049003,0.315728073079236,0.30878954689493299,0.32763473948403393,0.30156589766985803,0.30776434150556198,0.29942763705572695
7.0,0.0026028540774274897,0.043794087862380301,0.10545007764730899,0.17195197021633205,0.23127503796166796,0.28509868354757906,0.32040980319150897,0.35741738485684593,0.38688539128976207,0.3766251796477369,0.39161968090081001,0.39097296665187209,0.39077019358998688,0.39391399179864595,0.37296458190721499
8.0,0.0029150261071353503,0.047423595027151183,0.112901977607724,0.18416349656519204,0.24644096867620105,0.30759641735876808,0.35381453555595493,0.4008706858520461,0.43234216111847701,0.44250620703981203,0.47028028484208395,0.4444334354805719,0.53260820853131996,0.49897283641906798,0.51361336194793994
9.0,0.0030483172036565344,0.048490627702870215,0.11666993219222399,0.18706914545685599,0.25346632556812304,0.31089859252283802,0.36788213589542407,0.41800591631386702,0.44616079458438296,0.49067679700558892,0.5239115798057089,0.53101917301031998,0.56343808923083205,0.56679889848192611,0.54826800080050697
10.0,0.0029885378904485858,0.048820206733249188,0.117516848388446,0.192038704133214,0.25634503447148693,0.31920872023574809,0.376540912481382,0.42229460303780109,0.46155662579505996,0.50793647732376701,0.54365620140674487,0.56849473907207004,0.59710971425428716,0.61091233207001294,0.62231003734692447
11.0,0.0031043354292152152,0.049661312544101804,0.12061629581037203,0.19410101850382297,0.26067278710073799,0.31940396233009394,0.37686627050364796,0.42127016465093509,0.47136368125566402,0.51872967534211201,0.54635484949100099,0.57287954591410939,0.60881673634010069,0.63090778374569689,0.65191949086631573
12.0,0.00331901892930472,0.049278115640533998,0.12046060679191806,0.1937159119809389,0.26497147952579497,0.32168265529326101,0.37648975802916207,0.42824615798161803,0.47376666167260684,0.51710592008868295,0.56165659594874406,0.57902327631424899,0.61903697423525117,0.64368190113867285,0.64441932658083323
13.0,0.0031662775472103485,0.05023153103925157,0.12089600413992299,0.195479908828921,0.26777759825053893,0.32160865973756103,0.37823786288027805,0.43388813272219695,0.48582936246657593,0.52358596376000899,0.56580267801337802,0.58846108777724004,0.61642507245017231,0.63328691697554806,0.66717119259078439
14.0,0.0030792145222544587,0.050140992099696996,0.12175468806210599,0.19456691487109898,0.26197097692070398,0.32480903389339988,0.38183703306424688,0.43930165953034606,0.47935095217562695,0.52421675390257605,0.55425049148716099,0.59833654363198585,0.63003948262962417,0.65891192510181873,0.67583096991801217
15.0,0.0032749486936169622,0.050720679662689977,0.12113445565345904,0.19846087444081098,0.26097439326907301,0.32964293644166504,0.38968421348889115,0.43616084956466405,0.47812560456832809,0.52062158218220889,0.56314420099500306,0.60439698563601008,0.62759054795293912,0.64837991851340959,0.67372882628510755
16.0,0.0034710869008348112,0.050348017451926991,0.122337246409219,0.19483018911408298,0.26613095824231903,0.33085255200997499,0.38261741320730003,0.43616725780463705,0.48329133963908888,0.51880702096130393,0.56315605479770303,0.60608116015891389,0.62573561481812423,0.64875083246352316,0.67331210259165286
17.0,0.0030363199706935282,0.05061065893872152,0.11983893017179503,0.19706711771194102,0.265552107042337,0.32399507610854494,0.3810731006242819,0.43881138592853391,0.47613136543478396,0.52566191136379292,0.56475882666536203,0.60149643897133609,0.63150874986329975,0.64874765872023099,0.67616942291402082
18.0,0.0032416723339810799,0.049677508491312999,0.12090415708056496,0.19758122367020597,0.26750820980520595,0.32705975239301499,0.38010274660198795,0.43039793295167295,0.4889481045251951,0.52255753538470406,0.56503788177466208,0.59954127244079203,0.63971710900967171,0.66737256748049512,0.66377990049185098
19.0,0.0032633133680509095,0.050633347523494993,0.12279090702151099,0.198394761413552,0.26726739882830902,0.33113762416872095,0.39473376045171105,0.43070893824800999,0.47500353844904197,0.53015230386494805,0.57107886409888409,0.60547995784121911,0.63482701332771174,0.65189856099360199,0.6762219658136448
20.0,0.0033247811417248807,0.050095142692182099,0.12173891683731999,0.19906240073607398,0.26529567705650903,0.32958736368714803,0.38275001183987006,0.4347709421023499,0.48012184989225892,0.52535027379691401,0.56866355991106188,0.59506025342624602,0.61598692269010635,0.64701973827046022,0.67124849263380215
